"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"725","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniinae","Subfamily"
"726","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniinae sp. AJF#01","ZZZ","Limoniinae sp. AJF#01","Species"
"727","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniinae sp. AJF#02","ZZZ","Limoniinae sp. AJF#02","Species"
"728","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Limoniinae sp. AJF#03","ZZZ","Limoniinae sp. AJF#03","Species"
"729","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Odontoceridae","Odontocerinae","ZZZ","ZZZ","ZZZ","ZZZ","Parthina","ZZZ","ZZZ","linea","ZZZ","Parthina","Genus"
"730","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Bidessini","ZZZ","ZZZ","Liodessus","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"731","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Lipsothrix","ZZZ","ZZZ","ZZZ","ZZZ","Lipsothrix","Genus"
"732","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Asellota","ZZZ","Aselloidea","Asellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lirceus","ZZZ","ZZZ","ZZZ","ZZZ","Lirceus","Genus"
"733","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Axonopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ljania","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"734","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Lopescladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"735","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Lumbricina","ZZZ","ZZZ","Lumbricidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"736","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Lumbricina","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"737","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"738","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lumbriculus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"739","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaea","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"740","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"741","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Setisura","ZZZ","ZZZ","Heptageniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Maccaffertium","ZZZ","ZZZ","ZZZ","ZZZ","Maccaffertium","Genus"
"742","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Macropelopia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"743","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"744","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Hydrometroidea","Macroveliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Macrovelia","ZZZ","ZZZ","ZZZ","ZZZ","Macrovelia","Genus"
"748","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","Sphaeromiini","ZZZ","ZZZ","Mallochohelea","ZZZ","ZZZ","ZZZ","ZZZ","Mallochohelea","Genus"
"749","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Heterotrissocladius","ZZZ","ZZZ","marcidus","ZZZ","Chironomidae","Family"
"750","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritifera","ZZZ","ZZZ","ZZZ","ZZZ","Margaritifera","Genus"
"751","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritifera","ZZZ","ZZZ","falcata","ZZZ","Margaritifera falcata","Species"
"752","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","Unionoida","ZZZ","ZZZ","ZZZ","Margaritiferidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Margaritiferidae","Family"
"753","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Marionina","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"754","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","Genus"
"755","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","ZZZ","ZZZ","ZZZ","Maruina","ZZZ","ZZZ","lanceolata","ZZZ","Maruina lanceolata","Species"
"756","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Megaleuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Megaleuctra","ZZZ","ZZZ","ZZZ","ZZZ","Megaleuctra","Genus"
"758","Cnidaria","ZZZ","ZZZ","Anthozoa","Hexacorallia","ZZZ","ZZZ","Actiniaria","Nyantheae","Athenaria","ZZZ","Halcampidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mena","ZZZ","ZZZ","ZZZ","ZZZ","Mena","Genus"
"759","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Menetus","ZZZ","ZZZ","ZZZ","ZZZ","Planorbidae","Family"
"761","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Meropelopia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"762","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mesenchytraeus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"763","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hygrobatidae","Hygrobatinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesobates","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"764","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","Capniinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesocapnia","ZZZ","ZZZ","ZZZ","ZZZ","Mesocapnia","Genus"
"765","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesocricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"766","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Mesosmittia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"767","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","Simuliinae","ZZZ","Prosimuliini","ZZZ","ZZZ","Metacnephia","ZZZ","ZZZ","ZZZ","ZZZ","Simuliidae","Family"
"768","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Metriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"769","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Oniscidea","Ligiamorpha","Armadilloidea","Porcellionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mica","ZZZ","ZZZ","ZZZ","ZZZ","Mica","Genus"
"772","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Micromenetus","ZZZ","ZZZ","dilatatus","ZZZ","Planorbidae","Family"
"773","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Planorbidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Micromenetus","ZZZ","ZZZ","ZZZ","ZZZ","Planorbidae","Family"
"774","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Micropsectra","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"775","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","Micropsectra/Tanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"776","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Myxophaga","ZZZ","ZZZ","Microsporidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Microsporidae","Family"
"777","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"778","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Pedellus Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"779","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Rydalensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"780","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Midea","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"781","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"782","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"783","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Molannidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","Genus"
"784","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Molophilus","ZZZ","ZZZ","ZZZ","ZZZ","Molophilus","Genus"
"785","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Momoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Momonia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"786","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Torrenticolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Monatractides","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"787","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Monodiamesa","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"788","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","Ceratopogonini","ZZZ","ZZZ","Monohelea","ZZZ","ZZZ","ZZZ","ZZZ","Monohelea","Genus"
"789","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Monopelopia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"790","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Mooreobdella","ZZZ","ZZZ","ZZZ","ZZZ","Mooreobdella","Genus"
"791","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","Genus"
"793","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","Genus"
"794","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Muscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscidae","Family"
"795","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscomorpha","Infraorder"
"796","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Pisidiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Musculium","ZZZ","ZZZ","ZZZ","ZZZ","Musculium","Genus"
"797","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Bibionomorpha","ZZZ","Mycetophilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mycetophilidae","Family"
"798","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Mystacidini","ZZZ","ZZZ","Mystacides","ZZZ","ZZZ","ZZZ","ZZZ","Mystacides","Genus"
"799","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Piscicolidae","Platybdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Myzobdella","ZZZ","ZZZ","ZZZ","ZZZ","Myzobdella","Genus"
"800","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"801","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Naidinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"802","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","variabilis","ZZZ","Oligochaeta","Subclass"
"803","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"804","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","communis","ZZZ","Oligochaeta","Subclass"
"805","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Unionicolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Najadicola","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"806","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Nanocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"811","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Natarsiini","ZZZ","ZZZ","Natarsia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"812","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Nautarachnidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nautarachna","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"813","Annelida","ZZZ","ZZZ","Polychaeta","Palpata","ZZZ","ZZZ","Aciculata","Phyllodocida","ZZZ","ZZZ","Nereididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neanthes","ZZZ","ZZZ","limnicola","ZZZ","Neanthes limnicola","Species"
"814","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Ptilocolepinae","ZZZ","ZZZ","ZZZ","ZZZ","Palaeagapetus","ZZZ","ZZZ","nearcticus","ZZZ","Palaeagapetus","Genus"
"815","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","Deronectina","Nectoporus","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"816","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Nectopsychini","ZZZ","ZZZ","Nectopsyche","ZZZ","ZZZ","ZZZ","ZZZ","Nectopsyche","Genus"
"817","Nemata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemata","Phylum"
"818","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematocera","Suborder"
"819","Nematoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematoda","Phylum"
"820","Nematomorpha","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematomorpha","Phylum"
"821","Nemertea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemertea","Phylum"
"822","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Nemotelinae","ZZZ","ZZZ","ZZZ","ZZZ","Nemotelus","ZZZ","ZZZ","ZZZ","ZZZ","Nemotelus","Genus"
"823","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Nemouridae","Nemourinae","ZZZ","ZZZ","ZZZ","ZZZ","Nemoura","ZZZ","ZZZ","ZZZ","ZZZ","Nemoura","Genus"
"824","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Nemouridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemouridae","Family"
"825","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Neoacaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoacarus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"828","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Lanceolata","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia","Genus"
